fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
16,5,2,243.137878,246.1619799504,8.0,1,"18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43",-3.0234750963,-0.321850715407581,CC(=O)OC1(C)CCC(CC(C)C=CC(C)C)C1,C16H22O2<br>[X-3H]+
17,5,2,243.140747,246.1619799504,8.0,1,"18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43",-3.0234750963,11.4779029613947,CC(=O)OC1(C)CCC(CC(C)C=CC(C)C)C1,C16H22O2<br>[X-3H]+
18,5,2,245.077576,248.104859002,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,21,22,23,24,25,44,45",-3.0234750963,-13.2990775946944,C=CCC(OC(C)=O)C(=O)C(C)C=CC(C)C=O,C14H16O4<br>[X-3H]+
19,5,2,245.080475,248.104859002,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,21,22,23,24,25,44,45",-3.0234750963,-1.47015260979102,C=CCC(OC(C)=O)C(=O)C(C)C=CC(C)C=O,C14H16O4<br>[X-3H]+
20,5,2,245.083374,248.104859002,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,21,22,23,24,25,44,45",-3.0234750963,10.3584925350956,C=CCC(OC(C)=O)C(=O)C(C)C=CC(C)C=O,C14H16O4<br>[X-3H]+
21,5,2,281.141937,279.1232487204,5.0,1,"21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43,44",2.0156500642,12.7580233612307,C=CC(C)C(=O)C1CC(OC(C)=O)C(C)(C1)OC(C)=O,C15H19O5<br>[X+2H]+
22,5,2,291.125488,292.1310737525,6.0,1,"0,1,2,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-1.0078250321,9.57621271578894,C=CCC1C(CC(C)(OC(C)=O)C1OC(C)=O)C(=O)CC,C16H20O5<br>[X-H]+
23,5,2,299.151947,296.1259883746,4.0,1,"7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,44,45",3.0234750963,10.1357491751887,CC(=O)OCC(OC(C)=O)C(=O)C(C)(C)C=CC(C)C=O,C15H20O6<br>[X+3H]+
24,5,2,299.15976,301.1803696688,7.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44",-2.0156500642,-14.7446454695193,C=CCC1CC(C)(CC1C(=O)C(C)C=CC(C)C)OC(C)=O,C19H25O3<br>[X-2H]+
25,5,2,299.163666,301.1803696688,7.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44",-2.0156500642,-1.68805459140977,C=CCC1CC(C)(CC1C(=O)C(C)C=CC(C)C)OC(C)=O,C19H25O3<br>[X-2H]+
26,5,2,299.167572,301.1803696688,7.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44",-2.0156500642,11.3681953472376,C=CCC1CC(C)(CC1C(=O)C(C)C=CC(C)C)OC(C)=O,C19H25O3<br>[X-2H]+
27,5,2,309.131042,309.1338134067,6.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,43,44,45",0.0,-7.1904998137817,CC(=O)OCC(=O)C(C)(C)C=CC(C)C(=O)C(C)OC(C)=O,C16H21O6<br>[X]+
28,5,2,309.135132,309.1338134067,6.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,43,44,45",0.0,6.04005532468598,CC(=O)OCC(=O)C(C)(C)C=CC(C)C(=O)C(C)OC(C)=O,C16H21O6<br>[X]+
29,5,2,313.162415,309.1338134067,6.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,43,44,45",4.0313001284,-6.86523987851417,CC(=O)OCC(=O)C(C)(C)C=CC(C)C(=O)C(C)OC(C)=O,C16H21O6<br>[X+4H]+
30,5,2,313.166595,309.1338134067,6.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,43,44,45",4.0313001284,6.48238008927083,CC(=O)OCC(=O)C(C)(C)C=CC(C)C(=O)C(C)OC(C)=O,C16H21O6<br>[X+4H]+
31,5,2,327.140839,325.1287280288,5.0,1,"2,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",2.0156500642,-9.14130137038146,CCC(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1C)OC(C)=O,C16H21O7<br>[X+2H]+
32,5,2,327.145294,325.1287280288,5.0,1,"2,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",2.0156500642,4.47662560627242,CCC(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1C)OC(C)=O,C16H21O7<br>[X+2H]+
33,5,2,327.154236,329.1752842909,7.0,1,"0,1,2,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44,45",-2.0156500642,-14.8236708141666,C=CCC1CC(C)(CC1C(=O)C(C)C=CC(C)(C)C=O)OC(C)=O,C20H25O4<br>[X-2H]+
34,5,2,327.158722,329.1752842909,7.0,1,"0,1,2,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44,45",-2.0156500642,-1.11146876267111,C=CCC1CC(C)(CC1C(=O)C(C)C=CC(C)(C)C=O)OC(C)=O,C20H25O4<br>[X-2H]+
35,5,2,327.163177,329.1752842909,7.0,1,"0,1,2,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44,45",-2.0156500642,12.5056045047172,C=CCC1CC(C)(CC1C(=O)C(C)C=CC(C)(C)C=O)OC(C)=O,C20H25O4<br>[X-2H]+
36,5,2,327.176605,323.1494634709,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,45",4.0313001284,-11.0337941184877,C=C(COC(C)=O)C(OC(C)=O)C(O)C(=O)C(C)(C)C=CCC,C17H23O6<br>[X+4H]+
37,5,2,341.155579,338.1365530609,4.0,1,"21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",3.0234750963,-11.4333677654112,C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(C1)OC(C)=O)OC(C)=O,C17H22O7<br>[X+3H]+
38,5,2,341.160339,338.1365530609,4.0,1,"21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",3.0234750963,2.51917559533256,C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(C1)OC(C)=O)OC(C)=O,C17H22O7<br>[X+3H]+
39,5,2,341.169861,344.1987593872,8.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43",-3.0234750963,-14.288163924006,C=CCC1C(CC(C)C=CC(C)C)CC(C)(OC(C)=O)C1OC(C)=O,C21H28O4<br>[X-3H]+
40,5,2,341.174622,344.1987593872,8.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43",-3.0234750963,-0.333233753607722,C=CCC1C(CC(C)C=CC(C)C)CC(C)(OC(C)=O)C1OC(C)=O,C21H28O4<br>[X-3H]+
41,5,2,341.179382,344.1987593872,8.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43",-3.0234750963,13.6183759780987,C=CCC1C(CC(C)C=CC(C)C)CC(C)(OC(C)=O)C1OC(C)=O,C21H28O4<br>[X-3H]+
42,5,2,341.193665,337.1651135351,5.0,1,"18,19,20,21,22,23,24,25,26,27,31,32,33,34,35,36,37,38,39,40,41,42,43,44",4.0313001284,-6.44813701308019,CC(=O)OC1CC(O)(CC1(C)OC(C)=O)C(=O)C(C)C=CC(C)C,C18H25O6<br>[X+4H]+
43,5,2,345.157074,341.1236426509,5.0,1,"2,3,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",4.0313001284,7.76406135633021,CCC(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1CO)OC(C)=O,C16H21O8<br>[X+4H]+
44,5,2,345.166779,345.170198913,7.0,1,"0,1,2,3,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44,45",0.0,-8.31862500852786,C=CC(O)C1CC(C)(CC1C(=O)C(C)C=CC(C)(C)C=O)OC(C)=O,C20H25O5<br>[X]+
45,5,2,345.171631,345.170198913,7.0,1,"0,1,2,3,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44,45",0.0,5.73826705958,C=CC(O)C1CC(C)(CC1C(=O)C(C)C=CC(C)(C)C=O)OC(C)=O,C20H25O5<br>[X]+
46,5,2,348.117462,350.1365530609,6.0,1,"0,1,2,3,21,22,23,24,25,26,27,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-2.0156500642,-8.30868030390464,C=CC(C)C(=O)C1(O)CC(C)(OC(C)=O)C(OC(C)=O)C1C(O)C=C,C18H22O7<br>[X-2H]+
47,5,2,348.122375,350.1365530609,6.0,1,"0,1,2,3,21,22,23,24,25,26,27,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-2.0156500642,5.80429022990281,C=CC(C)C(=O)C1(O)CC(C)(OC(C)=O)C(OC(C)=O)C1C(O)C=C,C18H22O7<br>[X-2H]+
48,5,2,351.145935,351.144378093,5.0,1,"0,1,2,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",0.0,5.99610244704103,C=CCC1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C18H23O7<br>[X]+
49,5,2,351.155884,355.1909343551,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,38,43,44,45",-4.0313001284,-9.11739442741449,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)CC2C1)OC(C)=O,C22H27O4<br>[X-4H]+
50,5,2,351.160858,355.1909343551,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,38,43,44,45",-4.0313001284,5.04718353339039,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)CC2C1)OC(C)=O,C22H27O4<br>[X-4H]+
51,5,2,359.18277,360.1936740093,6.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-1.0078250321,-7.04481787890645,C=CCC1C(CC(C)(OC(C)=O)C1OC(C)=O)C(=O)C(C)C=CC(C)C,C21H28O5<br>[X-H]+
52,5,2,359.187897,360.1936740093,6.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-1.0078250321,7.22914892682124,C=CCC1C(CC(C)(OC(C)=O)C1OC(C)=O)C(=O)C(C)C=CC(C)C,C21H28O5<br>[X-H]+
53,5,2,369.154694,367.1392927151,5.0,1,"0,1,2,3,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",2.0156500642,0.81218173578952,C=CC(O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C18H23O8<br>[X+2H]+
54,5,2,369.165405,371.1858489772,5.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44,45",-2.0156500642,-11.499758488748,C=C1CC2CC(C)(CC2C(=O)C(C)C=CC(C)(C)C(=O)CC1O)OC(C)=O,C22H27O5<br>[X-2H]+
55,5,2,369.170746,371.1858489772,5.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44,45",-2.0156500642,2.9679681067858,C=C1CC2CC(C)(CC2C(=O)C(C)C=CC(C)(C)C(=O)CC1O)OC(C)=O,C22H27O5<br>[X-2H]+
56,5,2,369.186829,366.1678531893,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,45",3.0234750963,-10.7010469758411,C=C(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)C(C)(C)C=CCC,C19H26O7<br>[X+3H]+
57,5,2,373.13147,376.1522031251,6.0,1,"0,1,2,3,4,5,6,7,12,13,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,44,45",-3.0234750963,8.81879837170119,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C(CC1OC(C)=O)OC(C)=O,C20H24O7<br>[X-3H]+
58,5,2,373.147827,369.118557273,6.0,1,"2,3,4,6,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",4.0313001284,-3.97108409238203,CCC(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1COC=O)OC(C)=O,C17H21O9<br>[X+4H]+
59,5,2,373.153259,369.118557273,6.0,1,"2,3,4,6,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",4.0313001284,10.5859951770598,CCC(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1COC=O)OC(C)=O,C17H21O9<br>[X+4H]+
60,5,2,383.172089,381.1549427793,6.0,1,"7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,43,44,45",2.0156500642,5.33639207770837,CC(=O)OCC(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(=O)C(C)OC(C)=O,C19H25O8<br>[X+2H]+
61,5,2,383.183441,387.2171491056,9.0,1,"0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,38,39,40,41,43",-4.0313001284,-4.85244663764046,C=CC(OC(C)=O)C1CC(C)(CC1(CC(C)C=CC(C)C)OC(C)=O)OCC,C23H31O5<br>[X-4H]+
62,5,2,383.189087,387.2171491056,9.0,1,"0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,38,39,40,41,43",-4.0313001284,9.88186492919649,C=CC(OC(C)=O)C1CC(C)(CC1(CC(C)C=CC(C)C)OC(C)=O)OCC,C23H31O5<br>[X-4H]+
63,5,2,387.16507,384.1420323693,4.0,1,"2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",3.0234750963,0.287046556464607,CCC(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1COC(C)=O)OC(C)=O,C18H24O9<br>[X+3H]+
64,5,2,387.176575,387.1807635993,5.0,1,"0,1,2,7,8,12,13,17,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,43,44,45",0.0,-9.4013934078528,C=C1CC2C(CC(C)C2OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(O)C1O,C22H27O6<br>[X]+
65,5,2,387.182343,387.1807635993,5.0,1,"0,1,2,7,8,12,13,17,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,43,44,45",0.0,5.49612020946185,C=C1CC2C(CC(C)C2OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(O)C1O,C22H27O6<br>[X]+
66,5,2,387.199615,381.1549427793,8.0,1,"12,13,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,37,38,39,40,41,42,43,44,45",6.0469501926,-4.46635748824394,CC(=O)OC(CC(C)(CO)OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CO,C19H25O8<br>[X+6H]+
67,5,2,391.138947,393.1549427793,5.0,1,"0,1,2,3,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-2.0156500642,0.51870288445618,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1C(O)C=C)OC(C)=O,C20H25O8<br>[X-2H]+
68,5,2,392.18158,393.1913282856,5.0,1,"2,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-1.0078250321,-3.50514549895616,CC(=O)OC1C(C)C(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)C,C21H29O7<br>[X-H]+
69,5,2,401.184479,397.1498574014,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,35,36,45",4.0313001284,9.64660998272328,C=C(C(CCOC(C)=O)OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)C(C)C,C19H25O9<br>[X+4H]+
70,5,2,401.196625,399.1807635993,6.0,1,"0,1,2,7,12,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,37,38,39,40,41,42,43,44,45",2.0156500642,1.89417470826198,C=C1CCC(=O)C(C)C=CC(C)C(=O)C2(CC(C)(CC2C1)OC(C)=O)OC(C)=O,C23H27O6<br>[X+2H]+
71,5,2,401.214844,395.1705928435,8.0,1,"0,1,2,7,8,9,10,11,12,13,17,18,19,20,31,32,33,34,35,36,37,38,39,40,41,42,43,45",6.0469501926,-5.35981191124903,C=C(CCC(OC(C)=O)C(C)(C)OC(C)=O)C(OC(C)=O)C(O)C(=O)C(C)C,C20H27O8<br>[X+6H]+
72,5,2,405.080811,409.1134718951,7.0,1,"0,1,2,3,7,8,12,13,14,15,16,17,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-4.0313001284,-2.0049498220191,C=C(C(O)C(C=O)OC(C)=O)C(O)C1C(C=O)CC(C)(OC(C)=O)C1OC(C)=O,C19H21O10<br>[X-4H]+
73,5,2,411.161743,410.1576824335,4.0,1,"2,3,4,5,6,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",1.0078250321,-7.82141250904981,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1COC(C)=O)OC(C)=O,C20H26O9<br>[X+H]+
74,5,2,411.16803,410.1576824335,4.0,1,"2,3,4,5,6,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",1.0078250321,7.46929278534433,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1COC(C)=O)OC(C)=O,C20H26O9<br>[X+H]+
75,5,2,411.180634,414.2042386956,4.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-3.0234750963,1.01901856619006,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(OC(C)=O)C(OC(C)=O)C2C1,C24H30O6<br>[X-3H]+
76,5,2,411.199554,408.1784178756,4.0,1,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",3.0234750963,-4.35402198883937,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C21H28O8<br>[X+3H]+
77,5,2,411.205841,408.1784178756,4.0,1,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",3.0234750963,10.9352242886211,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C21H28O8<br>[X+3H]+
78,5,2,429.172211,426.1525970556,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",3.0234750963,-7.71846782003094,C=C(COC(C)=O)C(OC(C)=O)C1C(CC(C)(OC(C)=O)C1OC(C)=O)OC(C)=O,C20H26O10<br>[X+3H]+
79,5,2,429.178925,426.1525970556,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",3.0234750963,7.92547793471706,C=C(COC(C)=O)C(OC(C)=O)C1C(CC(C)(OC(C)=O)C1OC(C)=O)OC(C)=O,C20H26O10<br>[X+3H]+
80,5,2,429.192383,430.1991533177,4.0,1,"0,1,2,7,12,13,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,43,44,45",-1.0078250321,3.73565436757499,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)C(OC(C)=O)C2C1)OC(C)=O,C24H30O7<br>[X-H]+
81,5,2,429.212524,424.1733324977,7.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,32,33,34,35,36,37,38,39,40,41,42,43,44,45",5.0391251605,1.43272100804295,CC(=O)OCC(=O)C(C)(C)C=CC(C)C(=O)C(O)CC(C)(COC(C)=O)OC(C)=O,C21H28O9<br>[X+5H]+
82,5,2,433.15036,435.1655074656,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,31,44,45",-2.0156500642,2.42686765849841,C=C1C(CC(O)C(=O)C(C)C=CC(C)(C)C(=O)C(OC(C)=O)C1OC(C)=O)OC(C)=O,C22H27O9<br>[X-2H]+
83,5,2,433.184448,433.1862429077,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,43,44,45",0.0,-2.87708320485625,C=C1CCC(C)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(OC(C)=O)C1OC(C)=O,C23H29O8<br>[X]+
84,5,2,443.193054,439.1604220877,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",4.0313001284,4.24280995177917,C=C(CC1C(CC(C)(OC(C)=O)C1OC(C)=O)OC(C)=O)C(COC(C)=O)OC(C)=O,C21H27O10<br>[X+4H]+
85,5,2,443.207153,442.1991533177,7.0,1,"0,1,2,7,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42,43,44,45",1.0078250321,1.63185588309193,C=C1CC2CC(C)(CC2C(=O)C(C)C=CC(C)(C)C(=O)C(OC)C1OC(C)=O)OC(C)=O,C25H30O7<br>[X+H]+
86,5,2,447.189514,441.1396866456,9.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,26,27,28,29,30,31,32,33,37,38,39,40,41,42",6.0469501926,7.66064876921325,C=C(C(COC(C)=O)OC(C)=O)C(OC(C)=O)C(COC(C)=O)C(O)C(C)OC(C)=O,C20H25O11<br>[X+6H]+
87,5,2,447.196655,446.1940679398,4.0,1,"0,1,2,3,7,12,13,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,43,44,45",1.0078250321,-10.4861515564637,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)C(OC(C)=O)C2C1O)OC(C)=O,C24H30O8<br>[X+H]+
88,5,2,447.203796,446.1940679398,4.0,1,"0,1,2,3,7,12,13,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,43,44,45",1.0078250321,5.4821272136886,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)C(OC(C)=O)C2C1O)OC(C)=O,C24H30O8<br>[X+H]+
89,5,2,451.160583,452.1682471198,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,23,24,25,26,27,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-1.0078250321,1.57263805133652,C=C(C(C)OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(O)C(=O)CC)OC(C)=O,C22H28O10<br>[X-H]+
90,5,2,451.196777,452.2046326261,4.0,1,"2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-1.0078250321,1.14807114436625,CC(=O)OCC1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)C(C)C=CC(C)C)OC(C)=O,C23H32O9<br>[X-H]+
