fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
38,4,2,291.132996,296.1776300146,6.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,36,37,42,43,45,46,47",-5.0391251605,-17.0377599518155,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
39,4,2,291.136749,296.1776300146,6.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,36,37,42,43,45,46,47",-5.0391251605,-4.14669087303519,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
40,4,2,291.140503,296.1776300146,6.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,36,37,42,43,45,46,47",-5.0391251605,8.74748059403976,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
41,4,2,291.144257,285.0974279004,8.0,1,"0,1,2,3,4,5,6,7,8,12,13,36,37,38,39,40,41,42,43,44",6.0469501926,1.46836830801183,C=C(C(O)CO)C(CC(OC(C)=O)C(C)O)OC(C)=O,C13H17O7<br>[X+6H]+
42,4,2,299.151947,296.1259883746,4.0,1,"26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",3.0234750963,10.1357491753787,C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(O)C1)OC(C)=O,C15H20O6<br>[X+3H]+
43,4,2,299.15976,297.1490695404,5.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,47",2.0156500642,-14.7446454693293,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CCC,C19H21O3<br>[X+2H]+
44,4,2,299.163666,297.1490695404,5.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,47",2.0156500642,-1.68805459121976,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CCC,C19H21O3<br>[X+2H]+
45,4,2,299.167572,297.1490695404,5.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,47",2.0156500642,11.3681953474276,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CCC,C19H21O3<br>[X+2H]+
46,4,2,307.091583,310.1205090662,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,46,47",-3.0234750963,-15.9638693188326,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CCC=O,C19H18O4<br>[X-3H]+
47,4,2,307.095673,310.1205090662,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,46,47",-3.0234750963,-2.6453316389223,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CCC=O,C19H18O4<br>[X-3H]+
48,4,2,307.099731,310.1205090662,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,46,47",-3.0234750963,10.5686517194642,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CCC=O,C19H18O4<br>[X-3H]+
49,4,2,309.135132,309.1338134067,5.0,1,"0,1,2,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",0.0,6.04005532468598,C=CCC1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O6<br>[X]+
50,4,2,309.147461,313.1803696688,5.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,36,37,42,43,44,45,46,47",-4.0313001284,-3.42859163848397,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O3<br>[X-4H]+
51,4,2,309.151581,313.1803696688,5.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,36,37,42,43,44,45,46,47",-4.0313001284,9.89824988201239,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O3<br>[X-4H]+
52,4,2,311.074738,312.0845174904,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,22,36,37,38,39,40,41,47",-1.0078250321,-4.51935862387255,C=C(C(CCOC(C)=O)OC(C)=O)C(OC(C)=O)C(O)C=O,C14H16O8<br>[X-H]+
53,4,2,311.078888,312.0845174904,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,22,36,37,38,39,40,41,47",-1.0078250321,8.82136913171765,C=C(C(CCOC(C)=O)OC(C)=O)C(OC(C)=O)C(O)C=O,C14H16O8<br>[X-H]+
54,4,2,311.087158,313.1075986562,6.0,1,"0,1,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,47",-2.0156500642,-13.6360241524538,C=CC(OC=O)C(OC(=O)c1ccccc1)C(=O)C(C)(C)C=C,C18H17O5<br>[X-2H]+
55,4,2,311.091309,313.1075986562,6.0,1,"0,1,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,47",-2.0156500642,-0.292492902688049,C=CC(OC=O)C(OC(=O)c1ccccc1)C(=O)C(C)(C)C=C,C18H17O5<br>[X-2H]+
56,4,2,327.140839,325.1287280288,5.0,1,"0,1,2,3,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",2.0156500642,-9.14130137038146,C=CC(O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O7<br>[X+2H]+
57,4,2,327.145294,325.1287280288,5.0,1,"0,1,2,3,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",2.0156500642,4.47662560627242,C=CC(O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O7<br>[X+2H]+
58,4,2,327.154236,325.1439841625,5.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,46,47",2.0156500642,-14.8236708139929,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CC(C)C=O,C20H21O4<br>[X+2H]+
59,4,2,327.158722,325.1439841625,5.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,46,47",2.0156500642,-1.11146876249736,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CC(C)C=O,C20H21O4<br>[X+2H]+
60,4,2,327.163177,325.1439841625,5.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,46,47",2.0156500642,12.505604504891,C=CCC(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CC(C)C=O,C20H21O4<br>[X+2H]+
61,4,2,327.176605,323.1494634709,5.0,1,"22,23,24,25,26,27,28,29,30,31,32,36,37,38,39,40,41,42,43,44,45,46,47",4.0313001284,-11.0337941184877,CC(=O)OC1CC(O)(CC1(C)O)C(=O)C(C)C=CC(C)(C)C=O,C17H23O6<br>[X+4H]+
62,4,2,369.154694,368.1471177472,4.0,1,"0,1,2,3,4,5,6,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",1.0078250321,0.812181735635537,C=CC(OC(C)=O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C18H24O8<br>[X+H]+
63,4,2,369.165405,372.1936740093,4.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,36,37,38,39,40,41,42,43,44,45,46,47",-3.0234750963,-11.499758488748,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)C(OC(C)=O)C2C1,C22H28O5<br>[X-3H]+
64,4,2,369.170746,372.1936740093,4.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,36,37,38,39,40,41,42,43,44,45,46,47",-3.0234750963,2.9679681067858,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)C(OC(C)=O)C2C1,C22H28O5<br>[X-3H]+
65,4,2,369.186829,366.1678531893,4.0,1,"22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",3.0234750963,-10.7010469756871,CC(=O)OC1CC(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C19H26O7<br>[X+3H]+
66,4,2,382.176453,382.1780239451,6.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,44,45,46,47",0.0,-2.67506041236033,CC(C=CC(C)(C)C(=O)COC(=O)c1ccccc1)C(=O)C1CCC(C)(O)C1,C23H26O5<br>[X]+
67,4,2,382.182098,382.1780239451,6.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,44,45,46,47",0.0,12.095424993085,CC(C=CC(C)(C)C(=O)COC(=O)c1ccccc1)C(=O)C1CCC(C)(O)C1,C23H26O5<br>[X]+
68,4,2,382.199036,379.1756782214,5.0,1,"12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",3.0234750963,1.12842330675046,CC(=O)OC1CC(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(C)=O,C20H27O7<br>[X+3H]+
69,4,2,385.112274,383.0978218309,7.0,1,"0,1,2,3,7,8,9,10,11,12,13,22,30,31,32,33,34,35,36,37,38,42,43,44,45,46,47",2.0156500642,-1.68598910948323,C=C(C(O)C1C(O)C(C)(O)CC1(C=O)OC(C)=O)C(OC(C)=O)C(O)C=O,C17H19O10<br>[X+2H]+
70,4,2,385.123688,385.1287280288,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,47",0.0,-11.6623021120261,C=CC(C)C(=O)C(OC(=O)c1ccccc1)C(OC(C)=O)C(=C)COC(C)=O,C21H21O7<br>[X]+
71,4,2,385.129395,385.1287280288,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,47",0.0,3.15626699961167,C=CC(C)C(=O)C(OC(=O)c1ccccc1)C(OC(C)=O)C(=C)COC(C)=O,C21H21O7<br>[X]+
72,4,2,385.169403,384.157288503,4.0,1,"0,1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,46,47",1.0078250321,12.560875454616,C=CC(OC(C)=O)C(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CC(C)C=O,C22H24O6<br>[X+H]+
73,4,2,385.180817,381.1549427793,5.0,1,"0,1,2,7,8,9,10,11,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",4.0313001284,-12.66238474158,C=C(COC(C)=O)CC1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C19H25O8<br>[X+4H]+
74,4,2,385.186523,381.1549427793,5.0,1,"0,1,2,7,8,9,10,11,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",4.0313001284,2.15140522998475,C=C(COC(C)=O)CC1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C19H25O8<br>[X+4H]+
75,4,2,403.171478,404.1835032535,4.0,1,"0,1,2,7,8,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,42,43,44,45,46,47",-1.0078250321,-9.05724139535845,C=C1CC2C(O)C(C)(O)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C22H28O7<br>[X-H]+
76,4,2,403.177582,404.1835032535,4.0,1,"0,1,2,7,8,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,42,43,44,45,46,47",-1.0078250321,6.0826263897381,C=C1CC2C(O)C(C)(O)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C22H28O7<br>[X-H]+
77,4,2,403.189819,402.183109323,7.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,45,46,47",1.0078250321,-1.40567810308523,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CCCC2C1,C26H26O4<br>[X+H]+
78,4,2,403.195953,398.1576824335,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,22,23,24,25,36,37,38,39,40,41,42,43,44,47",5.0391251605,-0.758921307860685,C=C(C(CC(OC(C)=O)C(C)O)OC(C)=O)C(OC(C)=O)C(O)C(=O)C(C)C,C19H26O9<br>[X+5H]+
79,4,2,403.208191,399.1807635993,6.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,45,46,47",4.0313001284,-8.24419685451433,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)C(OC=O)C2C1)OC(C)=O,C23H27O6<br>[X+4H]+
80,4,2,413.159943,413.1600281572,5.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,46,47",0.0,1.12170312716111,C=C(COC(C)=O)C(O)C(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CC(C)C=O,C23H25O7<br>[X]+
81,4,2,413.172607,417.2065844193,5.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,45,46,47",-4.0313001284,-5.15206202887607,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C27H29O4<br>[X-4H]+
82,4,2,413.178955,417.2065844193,5.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,45,46,47",-4.0313001284,10.211819960795,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C27H29O4<br>[X-4H]+
83,4,2,413.185303,410.1576824335,6.0,1,"0,1,2,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",3.0234750963,11.3606901455008,C=C(CC1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC)C(CO)OC(C)=O,C20H26O9<br>[X+3H]+
84,4,2,429.178925,425.1447720235,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,22,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47",4.0313001284,7.92547793445216,C=C(C(CC=O)OC(C)=O)C(OC(C)=O)C1C(CC(C)(O)C1OC(C)=O)OC(C)=O,C20H25O10<br>[X+4H]+
85,4,2,429.192383,431.2069783498,3.0,1,"0,1,2,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,44,45,46,47",-2.0156500642,3.73565436744255,C=C1CC2CC(C)(O)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1OC(C)=O,C24H31O7<br>[X-2H]+
86,4,2,429.212524,424.1733324977,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,22,23,24,25,31,32,36,37,38,39,40,41,42,43,44,45,47",5.0391251605,1.43272100791052,C=C(C(CC(=O)C(C)C)OC(C)=O)C(OC(C)=O)C1C(O)CC(C)(O)C1OC(C)=O,C21H28O9<br>[X+5H]+
87,4,2,431.167938,432.1784178756,5.0,1,"0,1,2,7,12,13,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",-1.0078250321,-4.88497245348062,C=C1CC(O)C(=O)C(C)C=CC(C)C(=O)C2(CC(C)(O)C(OC(C)=O)C2C1)OC(C)=O,C23H28O8<br>[X-H]+
88,4,2,431.174713,432.1784178756,5.0,1,"0,1,2,7,12,13,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",-1.0078250321,10.8279923643171,C=C1CC(O)C(=O)C(C)C=CC(C)C(=O)C2(CC(C)(O)C(OC(C)=O)C2C1)OC(C)=O,C23H28O8<br>[X-H]+
89,4,2,431.181458,434.2093240735,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,44,45,46,47",-3.0234750963,-8.91127651396462,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C27H30O5<br>[X-3H]+
90,4,2,431.188232,434.2093240735,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,44,45,46,47",-3.0234750963,6.79893972633915,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C27H30O5<br>[X-3H]+
91,4,2,431.195007,426.1525970556,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,36,37,38,39,40,41,42,43,44,45,46",5.0391251605,8.89013981562242,C=C(C(CO)OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(O)CC1(O)C(=O)CC,C20H26O10<br>[X+5H]+
92,4,2,431.201782,431.2069783498,3.0,1,"0,1,2,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,44,45,46,47",0.0,-10.7785959937745,C=C1CC2CC(C)(O)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1OC(C)=O,C24H31O7<br>[X]+
93,4,2,431.208527,431.2069783498,3.0,1,"0,1,2,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,44,45,46,47",0.0,4.86365660401216,C=C1CC2CC(C)(O)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1OC(C)=O,C24H31O7<br>[X]+
94,4,2,449.182831,449.1811575298,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,45,46,47",0.0,4.94691703856132,C=C1C(CC(C)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(O)C1OC(C)=O)OC(C)=O,C23H29O9<br>[X]+
95,4,2,449.197235,450.2042386956,4.0,1,"0,1,2,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,44,45,46,47",-1.0078250321,3.04974383913127,C=C1CC2CC(C)(O)CC2C(=O)C(C)C=CC(C)(C)C(=O)C(OC(=O)c2ccccc2)C1O,C27H30O6<br>[X-H]+
